Mã Sản Phẩm,Mã Chi Nhánh,Chi Nhánh,Khu Vực,Tên Sản Phẩm,Tồn Kho Hiện Tại,Trung Bình daily_demand,Forecast Demand 30d,Tồn Kho An Toàn,Điểm Đặt Hàng Lại,Eoq,Expected Stock After 30d,Action,Priority,Quantity Needed,Unit
10.L1.8080.5889.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5889 loại 1,854,0.2846666666666667,8.54,0.3716500088573839,2.3643166755240506,64.46807995693166,845.46,SURPLUS,LOW,0.0,Viên
10.L1.8080.5889.6,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5889 loại 1,63,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,60.0,OK,LOW,0.0,Viên
10.L1.8080.5889.7,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5889 loại 1,648,0.21600000000000003,6.480000000000002,0.2820014118730501,1.7940014118730503,56.15692299262843,641.52,SURPLUS,LOW,0.0,Viên
10.L1.8080.5891.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5891 loại 1,643,0.21433333333333332,6.43,0.27982547505304195,1.7801588083863753,55.939848647155515,636.57,SURPLUS,LOW,0.0,Viên
10.L1.8080.5891.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5891 loại 1,396,0.132,3.960000000000001,0.1723341961446417,1.0963341961446418,43.899886104635854,392.04,SURPLUS,LOW,0.0,Viên
10.L1.8080.5891.7,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5891 loại 1,1116,0.372,11.16,0.4856690982258084,3.0896690982258086,73.69667563737187,1104.84,SURPLUS,LOW,0.0,Viên
10.L1.8080.5894.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5894 loại 1,5040,1.68,50.4,2.1933443145681673,13.953344314568167,156.61417560361514,4989.6,SURPLUS,LOW,0.0,Viên
10.L1.8080.5895.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5895 loại 1,638,0.21266666666666667,6.379999999999998,0.27764953823303384,1.7663162048997005,55.721928657695734,631.62,SURPLUS,LOW,0.0,Viên
10.L1.8080.5895.6,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5895 loại 1,352,0.11733333333333333,3.5199999999999996,0.1531859521285704,0.9745192854619038,41.38920954387347,348.48,SURPLUS,LOW,0.0,Viên
10.L1.8080.5896.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5896 loại 1,549,0.183,5.489999999999998,0.23891786283688962,1.5199178628368895,51.68945733899709,543.51,SURPLUS,LOW,0.0,Viên
10.L1.8080.5896.6,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 80x80 MS 5896 loại 1,860,0.2866666666666667,8.600000000000003,0.37426113304139363,2.3809277997080605,64.69415223444337,851.4,SURPLUS,LOW,0.0,Viên
10.L2.3060.4547,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4547 Loại 2,31827,10.609,318.26999999999987,13.850708234079574,88.11370823407958,393.56244739558167,31508.73,SURPLUS,LOW,0.0,Viên
10.L2.3060.4549,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4549 Loại 2,2987,0.9956666666666667,29.86999999999999,1.2999046562728405,8.269571322939507,120.56837617440709,2957.13,SURPLUS,LOW,0.0,Viên
10.L2.3060.4551,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4551 Loại 2,33600,11.2,335.9999999999999,14.622295430454447,93.02229543045443,404.37606259520356,33264.0,SURPLUS,LOW,0.0,Viên
10.L2.3060.4554,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4554 Loại 2,33031,11.010333333333334,330.31,14.374673820337527,91.44700715367085,400.93748473629483,32700.69,SURPLUS,LOW,0.0,Viên
10.L2.3060.4555,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4555 Loại 2,2240,0.7466666666666667,22.4,0.9748196953636299,6.2014863620302965,104.4094504024101,2217.6,SURPLUS,LOW,0.0,Viên
10.L2.3060.4556,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4556 Loại 2,4160,1.3866666666666667,41.60000000000002,1.8103794342467412,11.517046100913408,142.2860967675104,4118.4,SURPLUS,LOW,0.0,Viên
10.L2.3060.4557,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4557 Loại 2,33600,11.2,335.9999999999999,14.622295430454447,93.02229543045443,404.37606259520356,33264.0,SURPLUS,LOW,0.0,Viên
10.L2.3060.4564,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4564 Loại 2,29848,9.949333333333334,298.4800000000001,12.989472440720368,82.6348057740537,381.1302489525945,29549.52,SURPLUS,LOW,0.0,Viên
10.L2.3060.4565,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4565 Loại 2,6720,2.24,67.2,2.9244590860908897,18.60445908609089,180.84247288731703,6652.8,SURPLUS,LOW,0.0,Viên
10.L2.3060.4566,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4566 Loại 2,18480,6.16,184.79999999999998,8.042262486749946,51.16226248674995,299.893314363625,18295.2,SURPLUS,LOW,0.0,Viên
10.L2.3060.4567,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4567 Loại 2,29120,9.706666666666667,291.2,12.672656039727189,80.61932270639386,376.45362706890387,28828.8,SURPLUS,LOW,0.0,Viên
10.L2.3060.4569,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4569 Loại 2,19712,6.570666666666667,197.11999999999992,8.578413319199942,54.57307998586661,309.72848324513734,19514.88,SURPLUS,LOW,0.0,Viên
10.L2.6060.5191,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS 5191 loại 2,25704,8.568000000000001,257.0400000000001,11.186056004297653,71.16205600429767,353.6846052629376,25446.96,SURPLUS,LOW,0.0,Viên
10.L2.6060.5195,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS 5195 loại 2,16296,5.432,162.95999999999992,7.091813283770408,45.11581328377041,281.61534049124526,16133.04,SURPLUS,LOW,0.0,Viên
10.L2.6060.6103,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS 6103 loại 2,11200,3.7333333333333334,112.0,4.874098476818149,31.00743181015148,233.46662859318175,11088.0,SURPLUS,LOW,0.0,Viên
10.L2.6060.6157,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS 6157 loại 2,20160,6.72,201.6,8.773377258272669,55.813377258272666,313.2283512072303,19958.4,SURPLUS,LOW,0.0,Viên
10.L3.3060.4554,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS 4554 Loại 3,12320,4.1066666666666665,123.20000000000002,5.361508324499964,34.10817499116663,244.8618658209835,12196.8,SURPLUS,LOW,0.0,Viên
12.L1.1033.1301.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1301 Loại 1,4914,1.6380000000000001,49.13999999999999,2.138510706703963,13.604510706703964,154.64410755020702,4864.86,SURPLUS,LOW,0.0,Viên
12.L1.1033.1302.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1302 Loại 1,2108,0.7026666666666668,21.08,0.9173749633154161,5.836041629982084,101.28639263658931,2086.92,SURPLUS,LOW,0.0,Viên
12.L1.1033.1303.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1303 Loại 1,6860,2.286666666666667,68.60000000000001,2.9853853170511164,18.992051983717783,182.7165382042177,6791.4,SURPLUS,LOW,0.0,Viên
12.L1.1033.1303.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1303 Loại 1,3589,1.1963333333333332,35.89,1.5618874494018158,9.936220782735148,132.16076069191894,3553.11,SURPLUS,LOW,0.0,Viên
12.L1.1033.1304.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1304 Loại 1,6300,2.1,63.000000000000014,2.741680393210209,17.44168039321021,175.0999714448863,6237.0,SURPLUS,LOW,0.0,Viên
12.L1.1033.1304.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1304 Loại 1,3421,1.1403333333333334,34.21,1.488775972249544,9.471109305582878,129.03048735344166,3386.79,SURPLUS,LOW,0.0,Viên
12.L1.1033.1305.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1305 Loại 1,919,0.3063333333333333,9.189999999999996,0.39993718751748913,2.544270520850822,66.8765030983728,909.8100000000001,SURPLUS,LOW,0.0,Viên
12.L1.1033.1305.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1305 Loại 1,2640,0.8800000000000001,26.4,1.1488946409642782,7.308894640964279,113.34901852243804,2613.6,SURPLUS,LOW,0.0,Viên
12.L1.1033.1306.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1306 Loại 1,1834,0.6113333333333333,18.34,0.7981336255789718,5.0774669589123045,94.4746879680831,1815.66,SURPLUS,LOW,0.0,Viên
12.L1.1033.1307.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1307 Loại 1,2660,0.8866666666666667,26.6,1.1575983882443106,7.364265054910978,113.77756076368192,2633.4,SURPLUS,LOW,0.0,Viên
12.L1.1033.1308.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1308 Loại 1,8050,2.683333333333333,80.50000000000001,3.5032582802130445,22.286591613546378,197.93096439583843,7969.5,SURPLUS,LOW,0.0,Viên
12.L1.1033.1309.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1309 Loại 1,1800,0.6,18.000000000000004,0.7833372552029167,4.983337255202917,93.59487165438073,1782.0,SURPLUS,LOW,0.0,Viên
12.L1.1033.1310.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1310 Loại 1,4704,1.568,47.03999999999999,2.0471213602636227,13.023121360263623,151.3036681643905,4656.96,SURPLUS,LOW,0.0,Viên
12.L1.1033.1311.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 10x33 MS 1311 Loại 1,1246,0.4153333333333334,12.459999999999999,0.5422434555460192,3.449576788879353,77.87083322185957,1233.54,SURPLUS,LOW,0.0,Viên
12.L1.2040.2401.9,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2401 Loại 1,1344,0.448,13.440000000000003,0.5848918172181778,3.720891817218178,80.87521251904072,1330.56,SURPLUS,LOW,0.0,Viên
12.L1.2040.2402.9,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2402 Loại 1,168,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,165.0,SURPLUS,LOW,0.0,Viên
12.L1.2040.2403.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2403 Loại 1,4578,1.526,45.78000000000002,1.9922877523994185,12.674287752399419,149.26352535030117,4532.22,SURPLUS,LOW,0.0,Viên
12.L1.2040.2403.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2403 Loại 1,567,0.189,5.67,0.2467512353889188,1.5697512353889187,52.529991433465895,561.33,SURPLUS,LOW,0.0,Viên
12.L1.2040.2403.7,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2403 Loại 1,2352,0.784,23.519999999999996,1.0235606801318113,6.5115606801318116,106.98784977743968,2328.48,SURPLUS,LOW,0.0,Viên
12.L1.2040.2403.8,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2403 Loại 1,1725,0.575,17.249999999999996,0.7506982029027952,4.775698202902794,91.62423260251623,1707.75,SURPLUS,LOW,0.0,Viên
12.L1.2040.2404.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2404 Loại 1,147,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,144.0,SURPLUS,LOW,0.0,Viên
12.L1.2040.2404.8,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2404 Loại 1,735,0.24500000000000002,7.350000000000001,0.3198627125411911,2.0348627125411913,59.808026217222725,727.65,SURPLUS,LOW,0.0,Viên
12.L1.2040.2405.6,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2405 Loại 1,722,0.24066666666666667,7.220000000000001,0.31420527680917,1.9988719434758369,59.27675204777446,714.78,SURPLUS,LOW,0.0,Viên
12.L1.2040.2405.7,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2405 Loại 1,448,0.14933333333333335,4.480000000000002,0.19496393907272597,1.2402972724060595,46.693325718636345,443.52,SURPLUS,LOW,0.0,Viên
12.L1.2040.2406.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2406 Loại 1,1601,0.5336666666666667,16.01,0.6967349697665944,4.432401636433261,88.26966258762596,1584.99,SURPLUS,LOW,0.0,Viên
12.L1.2040.2407.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2407 Loại 1,812,0.2706666666666667,8.120000000000003,0.3533721395693159,2.248038806235983,62.86281359701723,803.88,SURPLUS,LOW,0.0,Viên
12.L1.2040.2408.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2408 Loại 1,504,0.168,5.040000000000001,0.21933443145681672,1.3953344314568168,49.52575087769998,498.96,SURPLUS,LOW,0.0,Viên
12.L1.2040.2408.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2408 Loại 1,616,0.20533333333333334,6.1599999999999975,0.2680754162249982,1.7054087495583317,54.75277770731515,609.84,SURPLUS,LOW,0.0,Viên
12.L1.2040.2409.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2409 Loại 1,1176,0.392,11.759999999999998,0.5117803400659057,3.2557803400659058,75.65183408219525,1164.24,SURPLUS,LOW,0.0,Viên
12.L1.2040.2409.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2409 Loại 1,1638,0.5459999999999999,16.379999999999995,0.7128369022346541,4.5348369022346535,89.28381712270146,1621.62,SURPLUS,LOW,0.0,Viên
12.L1.2040.2410.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2410 Loại 1,1294,0.4313333333333333,12.939999999999996,0.5631324490180969,3.58246578235143,79.35657922734993,1281.06,SURPLUS,LOW,0.0,Viên
12.L1.2040.2412.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2412 Loại 1,336,0.112,3.3600000000000008,0.14622295430454446,0.9302229543045445,40.43760625952036,332.64,SURPLUS,LOW,0.0,Viên
12.L1.2040.2413.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2413 Loại 1,588,0.196,5.879999999999999,0.25589017003295284,1.6278901700329529,53.49392488871984,582.12,SURPLUS,LOW,0.0,Viên
12.L1.2040.2414.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2414 Loại 1,1680,0.56,16.8,0.7311147715227224,4.651114771522723,90.42123644365851,1663.2,SURPLUS,LOW,0.0,Viên
12.L1.2040.2415.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS 2415 Loại 1,840,0.28,8.4,0.3655573857613612,2.3255573857613614,63.93746945258312,831.6,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2421.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2421 Loại 1,864,0.28800000000000003,8.640000000000002,0.3760018824974001,2.3920018824974,64.84442921331022,855.36,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2422.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2422 Loại 1,1121,0.3736666666666667,11.21,0.4878450350458166,3.1035117017124834,73.86158225582048,1109.79,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2423.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2423 Loại 1,854,0.2846666666666667,8.54,0.3716500088573839,2.3643166755240506,64.46807995693166,845.46,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2424.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2424 Loại 1,1399,0.4663333333333333,13.989999999999998,0.6088271222382671,3.8731604555716004,82.51343324978465,1385.01,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2424.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2424 Loại 1,1346,0.4486666666666667,13.459999999999997,0.5857621919461812,3.7264288586128482,80.93536515846046,1332.54,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2424.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2424 Loại 1,7392,2.464,73.91999999999999,3.2169049946999784,20.464904994699978,189.66918568918885,7318.08,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2425.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2425 Loại 1,984,0.328,9.839999999999996,0.4282243661775945,2.724224366177595,69.20115605970756,974.16,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2425.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2425 Loại 1,163,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,160.0,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2425.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2425 Loại 1,728,0.24266666666666667,7.279999999999999,0.31681640099317976,2.0154830676598463,59.52254474846765,720.72,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2425.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2425 Loại 1,628,0.20933333333333334,6.28,0.27329766459301763,1.738630997926351,55.28351170707833,621.72,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2426.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2426 Loại 1,981,0.327,9.81,0.4269188040855897,2.71591880408559,69.0955859661093,971.19,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2426.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2426 Loại 1,840,0.28,8.4,0.3655573857613612,2.3255573857613614,63.93746945258312,831.6,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2426.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2426 Loại 1,1254,0.41800000000000004,12.539999999999996,0.5457249544580322,3.471724954458032,78.12041986574317,1241.46,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2426.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2426 Loại 1,2520,0.84,25.2,1.0966721572840836,6.976672157284083,110.74294559925701,2494.8,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2427.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2427 Loại 1,1104,0.36800000000000005,11.040000000000003,0.48044684985778907,3.0564468498577897,73.299386082013,1092.96,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2427.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2427 Loại 1,574,0.19133333333333333,5.740000000000001,0.24979754693693013,1.5891308802702633,52.853255970343646,568.26,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2427.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2427 Loại 1,6048,2.016,60.47999999999999,2.6320131774818005,16.7440131774818,171.56223360635056,5987.52,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2428.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2428 Loại 1,751,0.25033333333333335,7.510000000000003,0.32682571036521696,2.0791590436985503,60.45549327122116,743.49,SURPLUS,LOW,0.0,Viên
12.L1.2040.U2428.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 20x40 MS U2428 Loại 1,1364,0.45466666666666666,13.639999999999997,0.5935955644982103,3.7762622311648766,81.47474046189612,1350.36,SURPLUS,LOW,0.0,Viên
12.L1.2550.2501.10,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2501 Loại 1,3360,1.12,33.6,1.4622295430454448,9.302229543045446,127.87493890516625,3326.4,SURPLUS,LOW,0.0,Viên
12.L1.2550.2501.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2501 Loại 1,1123,0.37433333333333335,11.229999999999995,0.48871540977381983,3.109048743107153,73.9274419053349,1111.77,SURPLUS,LOW,0.0,Viên
12.L1.2550.2502.10,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2502 Loại 1,766,0.25533333333333336,7.660000000000002,0.33335352082524133,2.1206868541585746,61.05625821049524,758.34,SURPLUS,LOW,0.0,Viên
12.L1.2550.2502.13,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2502 Loại 1,1488,0.49600000000000005,14.880000000000004,0.6475587976344114,4.1195587976344115,85.09759103523437,1473.12,SURPLUS,LOW,0.0,Viên
12.L1.2550.2503.8,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2503 Loại 1,691,0.23033333333333333,6.91,0.30071446852511974,1.9130478018584531,57.990229062029634,684.09,SURPLUS,LOW,0.0,Viên
12.L1.2550.2504.9,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2504 Loại 1,487,0.16233333333333333,4.870000000000002,0.21193624626878918,1.3482695796021227,48.68333048042899,482.13,SURPLUS,LOW,0.0,Viên
12.L1.2550.2505.10,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2505 Loại 1,1701,0.5670000000000001,17.01,0.7402537061667565,4.7092537061667565,90.9846140839208,1683.99,SURPLUS,LOW,0.0,Viên
12.L1.2550.2505.9,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2505 Loại 1,985,0.3283333333333333,9.849999999999998,0.42865955354159613,2.7269928868749296,69.23631031956185,975.15,SURPLUS,LOW,0.0,Viên
12.L1.2550.2506.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2506 Loại 1,1792,0.5973333333333334,17.92000000000001,0.7798557562909039,4.961189089624238,93.38665143727269,1774.08,SURPLUS,LOW,0.0,Viên
12.L1.2550.2507.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2507 Loại 1,956,0.3186666666666667,9.560000000000004,0.4160391199855492,2.646705786652216,68.20948125688491,946.4399999999999,SURPLUS,LOW,0.0,Viên
12.L1.2550.2508.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2508 Loại 1,952,0.3173333333333333,9.520000000000001,0.41429837052954266,2.6356317038628756,68.06663401892786,942.48,SURPLUS,LOW,0.0,Viên
12.L1.2550.2509.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2509 Loại 1,734,0.24466666666666667,7.339999999999998,0.3194275251771894,2.032094191843856,59.76732663699568,726.66,SURPLUS,LOW,0.0,Viên
12.L1.2550.2509.7,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2509 Loại 1,840,0.28,8.4,0.3655573857613612,2.3255573857613614,63.93746945258312,831.6,SURPLUS,LOW,0.0,Viên
12.L1.2550.2510.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 2510 Loại 1,1664,0.5546666666666666,16.639999999999997,0.7241517736986965,4.6068184403653625,89.98962903209087,1647.36,SURPLUS,LOW,0.0,Viên
12.L1.2550.25504,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 25504 Loại 1,448,0.14933333333333335,4.480000000000002,0.19496393907272597,1.2402972724060595,46.693325718636345,443.52,SURPLUS,LOW,0.0,Viên
12.L1.2550.25504.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 25504 Loại 1,336,0.112,3.3600000000000008,0.14622295430454446,0.9302229543045445,40.43760625952036,332.64,SURPLUS,LOW,0.0,Viên
12.L1.2550.26003,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS 26003 Loại 1,2011,0.6703333333333333,20.109999999999992,0.8751617890072588,5.567495122340592,98.9285937768584,1990.89,SURPLUS,LOW,0.0,Viên
12.L1.2550.A2519.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS A2519 Loại 1 12 Viên,494,0.16466666666666668,4.939999999999999,0.21498255781680053,1.3676492244834673,49.03196236469976,489.06,SURPLUS,LOW,0.0,Viên
12.L1.2550.A2519.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS A2519 Loại 1 12 Viên,719,0.23966666666666667,7.189999999999999,0.3128997147171651,1.9905663813838317,59.1534727073004,711.81,SURPLUS,LOW,0.0,Viên
12.L1.2550.A2520.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS A2520 Loại 1 12 Viên,1447,0.48233333333333334,14.469999999999999,0.6297161157103448,4.006049449043678,83.9170225083485,1432.53,SURPLUS,LOW,0.0,Viên
12.L1.2550.U2518.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS U2518 Loại 1,524,0.17466666666666666,5.240000000000002,0.22803817873684912,1.4507048454035156,50.498844871277335,518.76,SURPLUS,LOW,0.0,Viên
12.L1.2550.U2519.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS U2519 Loại 1,640,0.21333333333333335,6.399999999999998,0.2785199129610371,1.7718532462943706,55.8091987638836,633.6,SURPLUS,LOW,0.0,Viên
12.L1.2550.U2522.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS U2522 Loại 1,448,0.14933333333333335,4.480000000000002,0.19496393907272597,1.2402972724060595,46.693325718636345,443.52,SURPLUS,LOW,0.0,Viên
12.L1.2550.U2523.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 25x50 MS U2523 Loại 1,768,0.256,7.6800000000000015,0.3342238955532445,2.1262238955532444,61.13591415853696,760.32,SURPLUS,LOW,0.0,Viên
